,links,price,vehicle_model,regdate,mileage,motorpower,valorFipe,pricewrtfipe,error
184,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-touring-1-5-turbo-automatico-2017-991841938,134800,HONDA CIVIC SEDAN TOURING 1.5 TURBO 16V AUT.4P,2017,1000,1.5,127001,1.061408965283738,0.008797515141276246
174,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-xls-2-2-4x4-cd-diesel-aut-2021-diesel-986379314,219000,FORD RANGER XLS 2.2 4X4 CD DIESEL AUT.,2021,34000,2.0 - 2.9,211642,1.034766256225135,0.009185406542754349
373,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-automatico-completo-ano-2013-1007268087,67990,TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,2013,120000,2.0 - 2.9,64685,1.0510937620777614,0.009199646429954189
697,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fox-xtreme-2019-1019950229,66900,VW - VOLKSWAGEN FOX XTREME 1.6 FLEX 8V 5P,2019,44100,1.6,64757,1.0330929474805812,0.009364405090449557
776,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-freedom-1-8-automatica-flex-1019925875,110800,FIAT TORO FREEDOM 1.8 16V FLEX AUT.,2019,31800,1.8,105987,1.0454112296791116,0.009388785587006732
442,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-hls-4x2-2-4-cd-manual-1015329893,94900,MITSUBISHI L200 TRITON HLS 2.4 FLEX 16V CD MEC.,2016,54000,2.0 - 2.9,90550,1.0480397570403093,0.010146895477685991
251,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/palio-2015-2015-1-0-mpi-attractive-8v-flex-4p-manual-1014396466,39900,FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,2015,1111,1.0,37294,1.0698771920416152,0.010250794012288011
556,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-2-8-srv-4x4-cd-16v-diesel-4p-automatico-2020-1020008582,268900,TOYOTA HILUX CD SRV 4X4 2.8 TDI DIESEL AUT.,2020,70000,2.0 - 2.9,255602,1.0520261969781144,0.010465886464672947
169,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-cd-cross-ma-2015-1020167929,74990,VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,2015,300,1.6,72414,1.0355732316955284,0.010882665043577378
411,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/bmw-x3-2-0-xdrive-30i-2021-unico-dono-8200-km-zero-881216432,365000,BMW X3 XDRIVE 30I X-LINE 2.0 TURBO 252CV AUT,2021,8200,2.0 - 2.9,365307,0.9991596109573592,0.011031109509182846
730,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hr-v-1-8-16v-flex-lx-4p-automatico-959242092,91900,HONDA HR-V LX 1.8 FLEXONE 16V 5P AUT.,2016,59000,1.8,88025,1.044021584777052,0.01106384574153041
619,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-3008-1-6-griffe-thp-16v-gasolina-4p-automatico-1019982186,147900,PEUGEOT 3008 GRIFFE 1.6 TURBO 16V 5P AUT.,2018,46236,1.6,141252,1.0470648203211281,0.011414200563790944
606,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/megane-grand-tour-1-6-1019985271,31000,RENAULT MEGANE GRAND TOUR DYNAM. HI-FLEX 1.6 16V,2010,137000,1.6,29870,1.037830599263475,0.011562839112612577
507,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-2-8-2016-1020044497,209000,TOYOTA HILUX CD SRV 4X4 2.8 TDI DIESEL AUT.,2016,170000,2.0 - 2.9,200540,1.042186097536651,0.011741771582839178
475,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/1-0-200-tsi-total-flex-comfortline-automatico-1015674988,120000,VW - VOLKSWAGEN T-CROSS COMFORTLINE 1.0 TSI FLEX 5P AUT.,2020,48000,1.0,115508,1.0388890812757559,0.01200693101893524
175,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-19-mil-km-1018314494,29900,FIAT PALIO 1.0/ TROFEO 1.0 FIRE/ FIRE FLEX 2P,2015,19000,1.0,28464,1.0504496908375491,0.012095317395656169
506,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-comfort-plus-1-0-flex-financia-ate-60x-sem-nada-de-entrada-1020044619,57900,HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,2018,0,1.0,56078,1.032490459716823,0.012231400952700255
727,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/repasse-abaixo-da-fipe-toyota-hilux-srv-manual-3-0-cab-dupla-4x4-t-diesel-1008666653,141900,TOYOTA HILUX CD SRV D4-D 4X4 3.0  TDI DIES,2013,183500,3.0 - 3.9,147875,0.9595942519019443,0.012362886290428032
531,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/amarok-4x4-trend-2011-completa-1020030195,99900,VW - VOLKSWAGEN AMAROK TRENDLINE CD 2.0 16V TDI 4X4 DIES,2011,0,2.0 - 2.9,91098,1.096621221102549,0.01237240521115246
626,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-flex-longitude-automatico-1019981097,133900,JEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.,2019,49100,2.0 - 2.9,128047,1.0457097784407288,0.012387937360205381
361,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/fiesta-sedan-repasse-1020080921,24000,FORD FIESTA SEDAN 1.0 8V FLEX 4P,2012,75000,1.0,28200,0.851063829787234,0.012391485214060971
325,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-lancer-2-0-sportback-ralliart-4x4-16v-turbo-2012-motor-de-250cv-1020103631,76900,MITSUBISHI LANCER SPORT RALLIART 2.0 16V TB INT. 5P,2012,98000,2.0 - 2.9,74720,1.0291755888650964,0.012433186960320475
365,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mercedes-c180-exclusive-1-6-2015-repasse-abaixo-da-fipe-996551719,109990,MERCEDES-BENZ C-180 CGI EXC. 1.6/1.6 FLEX TB 16V  AUT.,2015,89000,1.6,124209,0.8855235932983923,0.012793252465304716
340,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/nissan-sentra-s-2-0-aut-2012-abaixo-da-fipe-1020084372,37000,NISSAN SENTRA S 2.0/ 2.0 FLEX FUEL 16V AUT.,2012,125000,2.0 - 2.9,39972,0.9256479535674973,0.013139940930115834
211,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-ix35-gls-2-0-aut-flex-2012-998232489,63990,HYUNDAI IX35 GLS 2.0 16V 2WD FLEX AUT.,2012,141922,2.0 - 2.9,68440,0.934979544126242,0.013234385761378586
445,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-ltz-2-turbo-1010345831,102990,GM - CHEVROLET CRUZE LTZ 1.4 16V TURBO FLEX 4P AUT.,2018,80000,1.4,99264,1.0375362669245647,0.013725695857947917
772,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-intense-2020-unica-dona-baixa-km-1019927237,54500,RENAULT KWID INTENSE 1.0 FLEX 12V 5P MEC.,2020,30500,1.0,51818,1.0517580763441274,0.014130211743554888
496,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/ecosport-1-6-freestyle-2012-1020046780,45000,FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P,2012,95000,1.6,42896,1.0490488623647893,0.01414263987191644
220,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/audi-q3-2-0-ambition-quattro-tfsi-1010944692,179990,AUDI Q3 2.0 TFSI QUAT. 170/180CV S-TRONIC 5P,2018,60000,2.0 - 2.9,171493,1.0495472118395504,0.014144666058845345
779,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/impecavel-nissan-kicks-sl-cvt-2017-1018630726,92000,NISSAN KICKS SL 1.6 16V FLEXSTAR 5P AUT.,2017,64150,1.6,88405,1.0406651207510886,0.014305226696650353
62,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-trailblazer-ltz-diesel-2013-7-lugares-976657571,145000,GM - CHEVROLET TRAILBLAZER LTZ 2.8 CTDI DIESEL AUT.,2013,160000,2.0 - 2.9,137393,1.0553667217398266,0.014494220604568175
769,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-drive-1015916216,59900,FIAT ARGO DRIVE 1.0 6V FLEX,2020,68000,1.0,60918,0.9832890114580255,0.014538294505217708
615,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-2017-ltz-1-4-turbo-automatica-perfeito-estado-961915186,97990,GM - CHEVROLET TRACKER LTZ 1.4 TURBO 16V FLEX 4X2 AUT.,2017,63650,1.4,94741,1.034293494896613,0.01535603417389475
285,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/civic-exl-2020-unico-dono-1020062826,139900,HONDA CIVIC SEDAN EXL 2.0 FLEX 16V AUT.4P,2020,18000,2.0 - 2.9,132645,1.0546948622262429,0.015517115045032392
568,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-200-tsi-comfortline-1020006697,79900,VW - VOLKSWAGEN POLO COMFORT. 200 TSI 1.0 FLEX 12V AUT.,2018,53000,1.0,77351,1.0329536786854727,0.015946811850563458
402,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/creta-pulse-2019-top-1020071888,104900,HYUNDAI CRETA PULSE PLUS 1.6 16V FLEX AUT.,2019,60000,1.6,100326,1.0455913721268664,0.015996819766601833
36,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ecosport-1-5-mecanica-e-impecavel-981057094,79800,FORD ECOSPORT SE 1.5 12V FLEX 5P MEC.,2019,34000,1.5,76292,1.0459812300110103,0.016194455974208877
71,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-expression-1-6-4p-1013671265,64900,RENAULT DUSTER EXPRESSION 1.6 HI-FLEX 16V MEC.,2016,90200,1.6,61104,1.0621235925634982,0.016502292859813528
802,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-cdlowm4fd-2019-1019908720,189990,TOYOTA HILUX CD 4X4 2.8 DIESEL MEC.,2019,300,2.0 - 2.9,179933,1.0558930268488826,0.016569614907137264
465,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/prisma-1-4-lt-manual-2018--unico-dono--baixa-km-1020053078,65900,GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,2018,34000,1.4,62751,1.050182467211678,0.01673515339781928
635,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-confort-2017-completo-otimo-carro-1005243243,54900,HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,2017,48000,1.0,52549,1.0447391957982073,0.016765218804429605
260,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/fusion-sel-2-0-ecoboost-1020119293,104999,FORD FUSION SEL 2.0 ECOBO. 16V 248CV AUT.,2018,56200,2.0 - 2.9,104735,1.002520647348069,0.016894832760905087
209,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/nissan-march-10s-2017-1001883841,39990,NISSAN MARCH S 1.0 12V FLEX 5P,2017,113000,1.0,41980,0.9525964745116722,0.01696805865596862
681,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-sporting-1-8-flex-2012-977904000,38900,FIAT IDEA SPORTING 1.8 FLEX 16V 5P,2012,89000,1.8,36912,1.0538578240138707,0.017142049472654408
362,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-limited-3-2-20v-4x4-cd-aut-dies-2019-diesel-1020080890,219900,FORD RANGER LIMITED 3.2 20V 4X4 CD AUT. DIES.,2019,32625,3.0 - 3.9,208456,1.0548988755420807,0.017174626151574834
608,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-1019985110,19000,PEUGEOT 207 SEDAN PASSION XS 1.6 FLEX 16V 4P,2009,115000,1.6,19614,0.968695829509534,0.0172115173862063
547,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-2016-1020024856,85000,JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,2016,65000,1.8,81835,1.0386753833934135,0.01757913389625254
46,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/civic-lxs-2008-aut-couro-dvd-repasse-1020191571,35000,HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V AUT. 4P,2008,201000,1.8,43225,0.8097165991902834,0.01759335788451677
672,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20x-1-6m-2014-998292695,54900,HYUNDAI HB20X STYLE 1.6 FLEX 16V MEC.,2014,74000,1.6,52614,1.0434485118029422,0.017770736609736604
497,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-xs-sedan-1-5-automatico-flex-financia-ate-60x-confira-1020046782,65900,TOYOTA ETIOS XS SEDAN 1.5 FLEX 16V 4P AUT.,2018,0,1.5,62002,1.0628689397116222,0.01785578795571041
247,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-1-0-expression-4p-989646048,49900,RENAULT LOGAN EXPRESSION FLEX 1.0 12V 4P,2019,63000,1.0,47854,1.0427550466000752,0.018011809326548223
438,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/a5-1-8-sportback-8-marchas-bx-km-999092720,114900,AUDI A5 SPORTBACK 1.8 TFSI 170CV MULTI.,2015,0,1.8,109500,1.0493150684931507,0.018119559970922516
490,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-working-hard-cs-1-4-fire-flex-financia-ate-60x-sem-entrada-1020048247,64900,FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CS,2019,0,1.4,62135,1.0444998792950833,0.01816469008201027
405,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/s10-2017-lt-4x4-automatica-898979885,162863,GM - CHEVROLET S10 PICK-UP LT 2.8 TDI 4X4 CD DIESEL AUT,2017,152350,2.0 - 2.9,167581,0.9718464503732523,0.018332880618769476
289,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/onix-2018-2019-1-4-mpfi-lt-8v-flex-4p-manual-1000545867,63900,GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,2019,36000,1.4,58220,1.0975609756097562,0.018382235021560334
381,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-dynamique-2-0-at-4p-1001213845,85900,RENAULT DUSTER DYNAMIQUE 2.0  HI-FLEX 16V AUT.,2019,42000,2.0 - 2.9,81074,1.0595258652588992,0.018563930734635914
501,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-freestyle-12v-flex-5p-mec-2020-flex-1020045580,59900,FORD KA 1.0 FREESTYLE 12V FLEX 5P MEC.,2020,45000,1.0,56808,1.0544289536684974,0.0192823541221665
236,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cherokee-limited-3-7l-4x4-ano-2010-994938703,59900,JEEP CHEROKEE LIMITED 3.7 4X4 V6 12V AUT.,2010,98000,3.0 - 3.9,62700,0.9553429027113237,0.019566075239807024
523,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-x-sedan-1-5-flex-unico-dono-novissimo-1020032753,61900,TOYOTA ETIOS X SEDAN 1.5 FLEX 16V 4P MEC.,2018,50000,1.5,59682,1.037163633926477,0.019682866919880748
11,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/citroen-c4-cactus-feel-business-aut-2020-1008290142,87900,CITROEN C4 CACTUS FEEL 1.6 16V FLEX AUT.,2020,27434,1.6,83178,1.0567698189425088,0.01981941069273896
805,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-4-mt-eff-2019-1019908520,69900,GM - CHEVROLET ONIX HATCH EFFECT 1.4 8V F.POWER 5P MEC.,2019,58000,1.4,66299,1.0543145447140982,0.019851194909491943
305,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-zen-1-0-12v-flex-4p-1001207909,59900,RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,2022,11000,1.0,56676,1.0568847483943822,0.019853758662131682
479,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/montana-ls-2014-completa-1017388473,44900,GM - CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P,2014,107000,1.4,42136,1.0655971141067022,0.01988295456311051
346,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/novissima-fiat-toro-ranch-abaixo-da-fipe-1005810996,165900,FIAT TORO RANCH 2.0 16V 4X4 DIESEL AUT.,2020,80000,2.0 - 2.9,166543,0.9961391352383469,0.01991862029652902
387,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/cruze-1-4-ltz-2017-1020076413,96000,GM - CHEVROLET CRUZE LTZ 1.4 16V TURBO FLEX 4P AUT.,2017,86000,1.4,92786,1.0346388463776863,0.019973601614894587
177,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-s-at-2-0-s-2015-1020167274,57990,FORD FOCUS SEDAN 2.0 16V/2.0 16V FLEX 4P AUT.,2015,300,2.0 - 2.9,55566,1.0436237987258394,0.02023299425212932
344,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-limited-td-350-0-km-pronta-entrega-1020083595,249800,JEEP COMPASS LIMITED TD 350 2.0 4X4 DIE. AUT,2022,0,2.0 - 2.9,236799,1.0549031034759437,0.020385254913465545
613,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/tiggo-2-automatico-2020-com-14km-ipva-22-pago-1003580622,76900,CHERY TIGGO 2 LOOK 1.5 16V FLEX AUT.5P,2020,15000,1.5,74978,1.0256341860279015,0.020605133325861447
636,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/2008-griffe-2018-automatica-6-marchas-top-de-linha-estado-de-nova-1003974213,81000,PEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P AUT.,2018,38000,1.6,78520,1.031584309730005,0.020936469753429776
571,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/polo-msi-1-6-2018-976043863,69900,VW - VOLKSWAGEN POLO 1.6 MSI FLEX 16V 5P,2018,60500,1.6,66227,1.0554607637368445,0.021382684401369367
544,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-1-0-sedan-2020-1000575601,55900,FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,2020,50000,1.0,53185,1.0510482278838018,0.021583050644387036
758,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-1-6-s-cvt-4p-1019930674,91900,NISSAN KICKS S 1.6 16V FLEX 5P AUT.,2018,43000,1.6,86450,1.0630422209369579,0.021660893902458733
602,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-zen-1019985965,54900,RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,2021,16000,1.0,51649,1.0629441034676372,0.021820232944936402
122,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-2-0-se-aut-4p-972788686,53990,FORD ECOSPORT SE 2.0 16V FLEX 5P AUT.,2014,101000,2.0 - 2.9,56237,0.9600440990806764,0.021988961339455937
21,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-freemont-precision-4p-gasolina-aut-943930579,55900,FIAT FREEMONT 2.4 16V 5P AUT.,2012,138232,2.0 - 2.9,54149,1.0323367005854216,0.021989130739817675
774,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2-0-flex-unico-dono-22-mil-km-987312845,121900,TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,2019,22000,2.0 - 2.9,115119,1.0589042642830462,0.022566066294241738
493,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-touring-cvt-2017-1020047828,132990,HONDA CIVIC SEDAN TOURING 1.5 TURBO 16V AUT.4P,2017,50000,1.5,127001,1.0471571089991418,0.023023950770293622
720,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/up-take-2017-4p-1-0-12v-completo-1019941322,49900,VW - VOLKSWAGEN UP! TAKE 1.0 TOTAL FLEX 12V 5P,2017,71328,1.0,46494,1.0732567643136748,0.023220540132509848
199,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-diamond-plus-1-0-aut-981077441,92900,HYUNDAI HB20 DIAMOND 1.0 TB FLEX 12V AUT,2020,15954,1.0,86900,1.0690448791714615,0.023389268898739823
164,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/kia-cerato-ff-sx3-atnb-2016-994685836,73900,KIA MOTORS CERATO 1.6 16V  FLEX  AUT.,2016,999,1.6,68778,1.0744714879758062,0.02374855386033481
85,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/s10-colina-4x4-1020187368,80000,GM - CHEVROLET S10 P-UP COLINA 2.8 TDI 4X2/4X4 CD DIES.,2010,155000,2.0 - 2.9,75127,1.0648634978103744,0.023796063832671965
